,NITROGEN PER HA OF NCA (Kg per ha),PHOSPHATE PER HA OF NCA (Kg per ha),POTASH PER HA OF NCA (Kg per ha),avg_rain,RICE YIELD (Kg per ha)
8154,242.16,62.94,3.08,31.43333333,3569.35
8155,268.78,91.42,5.7,19.06666667,3563.29
8156,227.21,66.37,3.75,16.83333333,3766.63
8157,145.74,58.19,2.61,14.48333333,3904.35
8158,174.67,76.47,4.54,4.866666667,4056.81
8159,296.04,73.98,7.07,23.83333333,4280.59
8160,299.48,85.15,5.36,25.93333333,4654.04
8161,281.7,82.24,6.8,41.7,4424.51
8162,317.45,71.18,8.53,28.25,4513.45
8163,323.88,70.39,9.6,13.29166667,4632.98
8164,398.96,89.16,10.99,34.875,4648.86
8165,398.25,98.53,12.75,27.04166667,4714.26
8166,406.53,92.26,11.15,34.675,4374.6
8167,405.81,95.74,10,2.541666667,4343.63
8168,393.93,117.24,3.14,17.86666667,4679.39
8169,387.7,72.85,3.28,27.11666667,4699.34
8170,327.49,94.46,5.48,22.525,4711.1
8171,342.1,109.81,6.63,41.05833333,4798.71
8172,9.61,1.34,0.14,45.21666667,985.92
8173,19.27,3.29,0.63,48.74166667,1252.37
8174,30.56,7.04,2.04,74.775,1370.66
8175,36.11,5.96,1.51,68.35833333,1332.18
8176,40.53,6.1,1.17,72.65,1688.52
8177,58.46,11.55,2.48,57.41666667,2253.33
8178,61.78,15.34,3.81,52.3,1840.91
8179,57.11,15.06,5.37,62.18333333,2197.67
8180,47.84,10.29,3.67,34.35,1950.98
8181,55.99,12.44,2.16,63.41666667,2535.35
8182,75.79,20.6,3.66,68.71666667,2957.26
8183,95.05,28.6,5.14,77.35833333,3162.16
8184,114.89,36.76,6.65,56.89166667,2901.64
8185,134.63,44.9,8.15,38.00833333,2668.34
8186,151.26,55.65,8.09,67.26666667,3052.08
8187,155.85,55.85,7.46,48.75,3081.34
8188,183.68,59.09,7.16,63.61666667,3476.85
8189,188.32,61.32,7.04,79.05,3116.38
8190,209.43,65.12,4.53,47.71666667,3070.83
8191,219.27,65.03,4.12,60.875,3317.8
8192,229.48,61.86,3.85,54.20833333,3474.71
8193,241.13,63.41,2.42,22.30833333,3643.17
8194,236.59,71.27,2.03,126.2666667,3062.99
8195,240.69,68.03,2.14,56.70833333,3608.86
8196,244.6,89.85,2.05,55.225,3381.29
8197,262.64,75.86,3.21,50.075,3293.71
8198,255.18,56.18,1.27,46.16666667,3516.31
8199,264.51,66.48,8.48,82.84166667,3517.22
8200,298.42,62.71,3.55,74.925,3439.49
8201,284.54,47.29,1.25,88.40833333,3021
8202,270.57,51.02,1.84,87.66666667,3381.04
8203,289.98,68.93,4.62,68.31666667,3379.76
8204,297.22,80.6,3.19,64.91666667,3164.37
8205,335.51,86.5,3.31,39.175,3334.63
8206,323.35,64.28,3.11,53.43333333,3512.85
8207,231.01,63.43,5.95,51.90833333,3693.65
8208,353.33,76.36,5.39,44.39166667,3544.01
8209,318.11,73.59,7.21,54.60833333,3969.8
8210,327.67,64.78,6.6,67.39166667,3964.72
8211,346.4,77.49,17.08,53.76666667,3998.96
8212,337.71,88.1,7.61,31.88333333,4085.65
8213,344.66,86.43,7.83,38.73333333,4295.96
8214,350.56,97.1,12.73,110.0333333,4204.16
8215,367.98,102.25,18.78,43.00833333,4268.32
8216,385.77,99.15,12.48,40.30833333,3818.37
8217,375.43,89.05,7.15,6.625,3930.11
8218,420.15,109.53,2.08,30.96666667,4054.97
8219,360.43,84.68,4.61,41.98333333,4109.07
8220,422.52,47.96,9.53,32.98333333,3987.45
8221,460.64,90.73,12.67,42.84166667,4053.89
8222,2.56,0.06,0.01,56.04166667,1544.72
8223,5.47,0.19,0.06,55.59166667,1500
8224,7.78,0.71,0.17,14.125,1615.38
8225,8.59,0.54,0.17,36.68333333,1851.85
8226,10.28,1.08,0.34,39.73333333,1624.37
8227,13.15,0.54,0.35,37.19166667,1197.92
8228,13.67,1.04,0.4,19.95833333,1711.23
8229,15.84,1.8,0.31,28.09166667,1807.91
8230,13.31,0.96,0.19,22.00833333,1159.42
8231,15.38,1.34,0.26,33.275,2222.22
8232,23.67,2.7,0.79,51.03333333,2654.55
8233,29.11,5.5,1.58,52.23333333,2666.67
8234,31.11,5.48,1.59,42.33333333,2868.42
8235,30.15,5.87,1.86,32.00833333,2050
8236,30.52,6.54,2.17,24.4,3000
8237,36.83,6.6,2.11,39.46666667,3073.17
8238,53.73,8.82,2.14,38.86666667,3119.05
8239,55.8,13.35,3.34,38.51666667,2980
8240,54.45,11.11,1.21,35.18333333,2749.57
8241,61.2,15.7,1.14,35.63333333,3164.53
8242,69.59,18.5,0.96,30.75833333,3140.35
8243,81.11,26.37,0.84,13.63333333,2375
8244,91.06,29.54,0.71,48.40833333,2437.5
8245,102.46,36.59,0.36,13.03333333,3490.57
8246,108.1,38.81,0.31,34.69166667,3375.39
8247,114.99,43.03,0.62,21.16666667,3601.9
8248,109.18,39.22,0.22,25.43333333,3312.6
8249,129.15,44.65,0.16,24.63333333,3504.58
8250,133.49,37.78,0.31,30.56666667,3733.68
8251,137.44,36.32,0.22,39.44166667,3046.14
8252,134.39,33.24,0.35,26.89166667,3615.02
8253,140.18,40.79,0.54,79.55,3365.66
8254,138.91,39.03,0.63,31.15,2625.4
8255,150.08,55.18,1.24,14.875,2552.58
8256,158.87,51.47,1.73,7.916666667,2762.73
8257,158.7,51.73,1.74,33.50833333,2846.87
8258,154.44,50.17,1.81,11.04166667,2909.03
8259,162.71,51.72,3.02,36.675,3100.41
8260,172.03,54.61,3.65,25.075,3457.66
8261,185.31,56.25,4.75,39.525,3304.99
8262,190.07,56.1,3.74,21.10833333,3735.3
8263,208.21,61.14,4.05,16.525,3742.6
8264,213.09,76.39,5.64,37.225,3514.93
8265,218.14,76.81,13.23,21.75,3109.13
8266,237.5,80.85,10.81,27.51666667,3291.02
8267,268.21,96.86,10.94,25.03333333,3268.02
8268,245.89,73.79,3.7,22.13333333,3518.88
8269,224.31,58.38,3.13,34.61666667,3560.22
8270,241.55,68.31,8.33,15.53333333,3371.33
8271,205.65,66,3.39,24.91666667,3297.18
8273,7.56,0.24,0.08,39.6,1000
8274,7.42,0.86,0.22,25.41666667,1000
8275,7.84,0.47,0.28,51.95833333,1250
8276,9.46,1.15,0.41,44.375,1578.95
8277,9.56,0.79,0.37,35.00833333,1739.13
8278,19.66,1.65,0.74,46.225,1250
8279,19.56,1.78,0.62,44.46666667,1785.71
8280,10.66,0.74,0.37,29.04166667,1363.64
8281,12.59,1.03,0.19,56.70833333,2068.97
8282,16.38,1.82,0.59,50.71666667,1515.15
8283,24.38,4.63,1.15,69.56666667,1000
8284,26.73,6.34,1.14,51.725,1111.11
8285,32.38,5.64,1.35,32.05,666.67
8286,28.24,4.95,1.4,39.84166667,1333.33
8287,27.87,4.43,1.22,49.71666667,1500
8288,33.74,6.04,1.47,48.24166667,1666.67
8289,36.66,7.74,1.82,89.95,2400
8290,40.77,8.83,1.23,48.18333333,2000
8291,45.78,11.65,1.04,58.11666667,2727.27
8292,53.01,15.45,1.04,23.9,1818.18
8293,44.55,15.94,0.35,24.43333333,1500
8294,55.15,21.33,0.38,63.14166667,2400
8295,60.34,22.89,0.26,23.34166667,2400
8296,71.08,26.79,0.25,47.10833333,2903.23
8297,75.98,33.47,0.27,39.80833333,3157.89
8298,81.32,28.61,0.14,35.19166667,2692.31
8300,74.32,31.1,0.04,46.16666667,2774.87
8301,117.24,37.53,0.17,60.95833333,2169.81
8302,140.46,35.05,0.07,80.88333333,2801.93
8303,153.21,43.1,0.65,52.46666667,2893.77
8304,178.7,34.01,1.06,52.9,2317.07
8305,134.86,51.16,0.44,36.88333333,2088.77
8306,131.16,40.74,1.51,30.225,2717.39
8307,147.36,48.94,0.8,36.64166667,2816.54
8308,166.63,55.61,1.58,28.00833333,2705.31
8309,166.58,59.03,2.7,63.43333333,2709.5
8310,185.78,61.56,4.66,46.51666667,2492.03
8311,176.03,54.61,5.24,53.19166667,2768.82
8312,207.09,68.04,5.74,26.375,2777.78
8313,268.24,79.72,7.23,36.25833333,3126.55
8314,263.42,89.45,3.77,51.175,2603.04
8315,242.01,92.58,20.13,36.41666667,2781.07
8316,241.48,102.05,14.43,84.94166667,2592.59
8317,228.35,92.22,10.88,38.46666667,2718.98
8318,264.2,104.68,6.29,40.5,2721.92
8319,222.62,56.5,7.78,33.41666667,2709.09
8320,230.27,74.8,12.63,24.75,2789.47
8321,309.97,101.78,5.59,38.89166667,2338.98
8322,16.59,0.73,0.3,17.875,1621.62
8323,11.9,0.7,0.13,27.61666667,1278.2
8324,14.45,1.15,0.22,31.25833333,1492.54
8325,9.9,0.44,0.15,25.16666667,1000
8326,15.87,0.8,0.21,34.96666667,1612.9
8327,21.88,1.19,0.36,55.31666667,1775.15
8328,28.7,3.03,1.08,38.25,2046.51
8329,35.29,4.72,1.18,31.45,2298.14
8330,38.07,3.81,1.32,26.44166667,1358.97
8331,43.2,4.9,1.38,24.78333333,2388.89
8332,52.21,5.38,1.33,27.1,2435.9
8333,72.99,7.24,1.83,22.49166667,2000
8334,66.03,10.07,3.59,19.26666667,2073.17
8335,76.58,14.05,1.39,25.225,2095.24
8336,83.2,16.58,0.49,38.475,2666.67
8337,101.86,20.04,0.64,36.3,2057.69
8338,96.38,27.59,0.52,16.28333333,1575.76
8339,123.86,39.65,0.63,69.15833333,2340
8340,113.94,31.47,0.42,32.475,2364.83
8341,173.47,44.6,0.56,39.80833333,2707.6
8342,152.01,47.74,0.66,26.16666667,2666.76
8343,163.02,39.33,0.16,22.26666667,2428.83
8344,189.46,38.35,0.01,44.125,2505.9
8345,187.98,35.38,0.02,38.85,2688.31
8346,159.53,11.61,0.15,83.84166667,1877.82
8347,207.02,29.46,0.6,40.15833333,2981.88
8348,215.74,50.7,0.42,60.39166667,2807.34
8349,193.56,47.66,0.6,69.56666667,2089.18
8350,189.88,58.95,1.08,20.86666667,1855.14
8351,207.79,56.32,1.08,29.16666667,2071.33
8352,225.73,54.96,1.31,42.6,2208.88
8353,220.66,57.25,1.46,28.13333333,2100.54
8354,245.59,62.56,2.42,37,2412.26
8355,233.64,58.38,2.67,52.89166667,2304.9
8356,270.12,66.82,4.83,67.8,2777.36
8357,273.11,62.53,2.7,29.36666667,2757.6
8358,311.48,67,8.09,38.66666667,2782.41
8359,303.58,83.88,9.37,46.80833333,2372.59
8360,319.08,95.91,11.81,33.9,2771.76
8361,320.25,95.55,14.07,59.30833333,2544.33
8362,330.64,104.02,8.76,57.39166667,2649.75
8363,332.13,98.69,2.73,18.38333333,2863.19
8364,313.91,56.16,3.87,40.475,2813.26
8365,345.27,71.92,13.73,23.575,2787.21
8366,334.59,89.64,4.22,34.73333333,2536.96
8384,21.71,7.18,0.36,29.61666667,2000
8385,25.36,6.35,0.09,30.78333333,3000
8397,121.58,42.5,0.24,55.88333333,1875
8398,122.77,39.46,0.31,33.90833333,2200
8399,111.2,47.47,0.27,19.45833333,2169.81
8400,103.76,35.16,0.44,23.71666667,2843.14
8401,99.8,45.97,0.26,37.41666667,3157.89
8402,102.57,44.75,0.65,12.51666667,2567.57
8403,100.95,41.7,1.98,33.78333333,2735.04
8404,104.44,41.78,2.01,22.03333333,1789.88
8405,117.05,47.69,3.02,26.925,2377.62
8406,125.47,53.77,1.49,13.36666667,2187.5
8407,134.61,47.07,3.23,27.56666667,2848.84
8408,162.77,60.44,1.07,68.95833333,2205.88
8409,150.16,65.31,11,23.075,2332.02
8410,164.32,72.74,7.88,58.66666667,2312.93
8411,175.14,76.22,7.6,49.44166667,2664.23
8412,183.36,81.18,4.31,31.46666667,2903.38
8413,167.29,43.12,2.98,33.975,2545.45
8414,179.03,51.49,6.16,24.46666667,1777.78
8415,181.51,75.72,2.07,22.80833333,2290.32
8416,13.99,1.42,0.24,73.59166667,851.06
8417,30.03,3.69,0.94,78.40833333,985.32
8418,40.82,7.31,1.87,81.35,1059.73
8419,43.92,6.13,2.1,77.71666667,1266.38
8420,34.01,4.91,1.51,84.05833333,1125
8421,39.81,5.49,2.18,98.70833333,1527.27
8422,43.26,5.45,1.93,76.80833333,1281.59
8423,54.03,15.69,4.93,108.8416667,1599.3
8424,35.94,4.93,1.84,54.925,841.68
8425,42.96,4.09,1.57,88.2,1846.15
8426,54.91,9.1,3.65,91.59166667,1791.34
8427,70.34,13.91,4.77,81.3,2019.05
8428,70.19,15.22,5.68,84.84166667,2364.53
8429,69.42,13.38,5.5,49.76666667,1376.81
8430,96.97,15.91,6.52,81.81666667,2075.76
8431,87.98,14.82,6.39,73.975,1926.47
8432,126.84,20.59,6.61,81.48333333,1950.82
8433,102.43,20.21,5.61,124.875,2492.31
8434,111.41,22.09,5.94,100.25,2281.69
8435,130.86,28.65,6.58,89.7,2653.33
8436,133.83,31.03,5.41,91.325,2564.1
8437,120.72,32.31,5,48.575,2372.55
8438,149.72,34.06,6.75,132.275,2565.79
8439,145.3,40.06,3.81,90.24166667,3007.94
8440,155.96,41.62,3.93,130.0333333,2784.81
8441,174.27,49.71,4.58,65.7,2905.2
8442,166.12,46.2,2.66,86.34166667,2748.09
8443,184.28,41.2,0.06,73.11666667,2749.55
8444,190.08,45.33,3.03,94.74166667,3020.55
8445,195.21,31.13,2.37,138.275,2560.43
8446,207.7,32.68,2.37,106.2,3127.75
8447,227.54,56.31,2.98,189.9583333,2920.99
8448,242.66,60.84,3.32,126.8166667,2459.26
8449,230.94,67.44,4.05,99.08333333,2878.56
8450,231.58,51.6,8.03,77.58333333,2986.53
8451,241.83,64.36,9.07,79.825,3053.1
8452,220.75,64.53,7.34,81.50833333,2981.26
8453,268.94,79.61,13.09,90.41666667,3067.93
8454,273.76,79.57,15.19,100.2416667,3178.03
8455,288.31,88.56,22.32,88.18333333,3316.9
8456,283.54,79.68,12.57,55.80833333,3525.28
8457,322.81,75.4,13.63,79.54166667,3700.57
8458,322.74,78.76,17.44,102.325,3170.28
8459,327.87,111.81,34.13,64.95833333,3629.72
8460,361.2,121.11,32.98,97.66666667,3357.49
8461,359.57,115.05,20.04,101.25,3738.6
8462,365.58,97.69,7.39,45.79166667,3978.29
8463,350.82,63.51,7.29,78.96666667,3797.47
8464,353.87,82.94,20.15,57.2,3656.44
8465,485.61,124.13,14.44,57.49166667,3802.15
8466,6.57,0.34,0.16,58.7,1217.18
8467,16.8,1.25,0.41,80.60833333,1430.64
8468,27.15,4.99,0.95,81.525,1165.52
8469,31.11,3.93,1.28,40.50833333,1571.8
8470,42.27,4.84,1.51,63.26666667,1898.1
8471,49.98,4.77,1.67,29.13333333,2008.2
8472,61.02,6.74,2.03,74.29166667,1711.53
8473,62.93,13.29,3.78,47.90833333,1993.94
8474,44.97,6.21,2.16,44.96666667,1663.11
8475,57.39,6.31,2.15,53.78333333,2171.15
8476,74.73,12.11,5.51,60.94166667,2741.35
8477,98.37,20.97,7.47,59.41666667,2859.44
8478,103.11,22.18,8.29,57.95,3001.04
8479,122.54,20.43,8.77,25.56666667,1879.75
8480,127.53,21.02,9.31,56.34166667,2795.45
8481,141.33,21.35,7.55,55.7,2586.83
8482,199.18,26.61,8.18,39.78333333,2781.82
8483,157.42,30.45,8.63,77.49166667,2523.12
8484,165.53,30.49,4.85,34.625,2501.42
8485,169.89,35.3,3.63,40.05,2817.44
8486,180.47,39.95,3.83,47.54166667,2436.87
8487,168.02,43.02,3.66,31.375,2414.24
8488,197.29,54.6,4.45,98.06666667,2403.6
8489,208.59,55.42,2.84,47.4,2658.7
8490,237.21,59.78,4.71,73.66666667,2707.07
8491,257.26,70.37,3.95,35.31666667,2737.86
8492,249.24,61.54,2.06,34.125,2612.45
8493,261.26,58.18,0.26,45.55,2669.98
8494,286.81,62.04,1.8,48.48333333,2654.6
8495,294.77,45.79,3.18,61.98333333,2151.2
8496,300.7,61,2.54,64.41666667,2922.41
8497,294.69,73.06,2.06,49.45,2779.07
8498,307.23,70.74,2.07,62.10833333,2213.17
8499,329.88,92.16,3.03,22.61666667,2606.91
8500,387.79,98.67,6.36,39.20833333,2715.86
8501,390.81,108.29,6.28,43.66666667,2821.14
8502,363.78,106.61,5.4,23.08333333,2815.55
8503,403.82,107.41,8.19,35.3,2766.92
8504,407.27,108.07,10.69,52.525,3135.81
8505,425.31,111.82,16.34,46.89166667,3183.22
8506,411.77,95.71,9.48,26.83333333,3354.39
8507,416.35,102.19,12.09,50.25,3497.05
8508,411.15,128.9,19.09,51.13333333,2744.64
8509,381.47,117.21,23.45,40.46666667,3138.87
8510,400.62,122.49,18.73,48.48333333,2753.61
8511,415.22,137.65,13.72,40.625,3124.93
8512,428.31,110.68,8.48,29.96666667,3427.62
8513,430.21,59.41,6.67,57.65,3461.7
8514,444.24,90.22,12.79,46.80833333,3221.55
8515,463.2,95.17,8.29,53.30833333,3160.56
8516,6.66,0.25,0.08,52.21666667,1200
8517,9.66,0.74,0.19,51.39166667,1375
8518,6.88,0.42,0.18,62.55,1614.91
8519,9.96,0.97,0.25,44.6,1310.34
8520,10.98,1.19,0.29,49.16666667,1407.41
8521,14.5,1.38,0.23,40.58333333,1171.88
8522,19.67,2.54,0.52,31.55,1272.73
8523,10.64,1.12,0.18,27.25833333,891.09
8524,15.58,2.01,0.22,56.66666667,1142.86
8525,20.29,2.66,0.7,56.18333333,1391.3
8526,26.41,4.34,1.19,60.36666667,1320.75
8527,30.58,6.02,1.52,55.19166667,1246.01
8528,30.68,4.96,1.16,36.46666667,583.33
8529,34.76,4.6,1.78,59.98333333,1238.1
8530,38.61,5.03,1.67,65.975,1400
8531,50.58,7.26,1.56,57.64166667,1800
8532,48.38,9.16,1.72,90.4,1692.31
8533,53.84,15.28,1.18,48.81666667,2185.19
8534,60.62,18.74,0.48,50.15,2448.28
8535,65.01,20.89,0.42,26.08333333,2117.65
8536,72.78,22.05,0.58,11.625,2000
8537,82.79,34,0.52,71.03333333,1967.74
8538,78.37,30.81,0.47,24.50833333,1931.03
8539,71.34,26.11,0.53,45.825,2432.43
8540,80.5,34.04,0.84,34.66666667,2364.86
8541,86.99,29.4,0.35,30.25833333,2243.9
8543,126.84,46.06,0.68,48.70833333,2242.65
8544,157.83,55.48,0.37,70.725,1719.52
8545,137.68,41.23,0.41,55.525,2206.1
8546,151.21,50.94,1.18,61.825,1983.26
8547,144.81,46.69,0.67,49.30833333,1764.02
8548,180.53,70.91,0.5,23.5,1477.3
8549,188.32,62.48,1.28,36.475,1692.74
8550,200.04,77.39,1.19,46.625,1719.56
8551,183.3,69.58,1.51,28.5,2122.92
8552,201.49,77.89,2.95,44.66666667,2057.15
8553,206.38,78.15,3.27,33.36666667,1762.93
8554,223.83,77.94,5.18,50.95833333,2180.47
8555,234.5,75.24,2.44,36.075,2339.8
8556,232.4,73.7,3.17,19.61666667,2534.21
8557,237.93,92.62,3.76,48.38333333,1618.59
8558,227.67,87.29,8.65,33.56666667,2089.09
8559,258.22,97.27,6.67,39.54166667,1971.63
8560,261.64,112.52,4.26,20.25,2304.13
8561,274.08,81.49,1.53,21.95833333,2192.65
8562,244.29,56.93,2.86,21.9,2335.07
8563,265.16,67.06,6.26,12.30833333,2427.74
8564,268.95,75.97,7.04,26.85833333,2503.34
8565,7.4,0.76,0.16,99.13333333,1058.36
8566,11.56,3.95,1.85,93.05,1049.16
8567,19.16,6.74,1.63,71.93333333,1006.4
8568,28.04,9.47,4.02,65.975,1330.98
8569,28.88,8.11,4.12,76.875,1151.2
8570,32.96,6.27,3.95,63.31666667,1344.49
8571,33.13,6.3,3.98,51.7,1045.61
8572,47.67,9.76,3.98,87.38333333,1151.72
8573,33.67,5.2,3.69,54.2,1019.95
8574,42.41,7.67,3.45,95.175,1197.77
8575,62.03,11.34,5.83,65.18333333,1495.51
8576,56.8,12.44,4.11,73.48333333,1552.2
8577,75.36,14.89,4.84,134.9583333,1622.18
8578,72.43,17.45,4.87,72.88333333,1102.98
8579,84.59,18.77,5.68,78.6,1654.43
8580,92.37,19.04,6.59,71.79166667,1256.47
8581,107,26.8,9.09,52.925,1651.55
8582,104.73,20.34,6.53,115.8,1915.59
8583,114.15,23.73,6.64,50.18333333,2089
8584,79.99,7.98,3.87,67,2406.67
8585,133.89,23.49,7.21,66.24166667,1888.34
8586,118.53,24.19,7.84,43.15,1880.1
8587,147.42,25.15,5.29,130.775,2310.39
8588,108.06,20,2.98,53.175,2035.09
8589,157.71,32.94,5.27,68.99166667,2403.37
8590,173.1,28.84,5.54,43.35833333,2384.94
8591,163.43,20.3,4.03,74.16666667,2551.91
8592,185.87,23.46,3.05,57.83333333,1957.59
8593,205.98,28.88,6.19,93.60833333,2305.94
8594,202.8,28.52,4.79,88.19166667,2586.65
8595,202.87,32.11,6.01,8.15,2604.88
8596,217.06,41.81,7.6,81.39166667,2608.06
8597,227,42.46,9.46,106.5333333,2364.18
8598,212.23,51.13,9.71,51.53333333,2354.02
8599,192.94,45.6,10.32,36.96666667,2312.9
8600,256.58,50.07,15.81,78.675,2279.41
8601,182.58,45.3,19.74,77.71666667,2156.04
8602,200.04,55.05,23.36,94.59166667,2277.87
8603,222.47,58.29,19.17,42.16666667,2151
8604,187.08,43.55,9.04,73.96666667,2267.23
8605,187.84,47.36,12.1,64.03333333,2221.16
8606,190.97,60.6,17.89,46.25,2252.5
8607,155.69,54.66,14.05,55.85833333,2041.16
8608,203.4,45.37,9.41,73.64166667,2222.86
8609,242.34,67.65,10.28,59.44166667,2545.1
8610,211.17,48.83,6.6,128.4916667,2365.62
8611,227.25,66.13,12.12,47.3,2442.97
8612,709.69,236.05,47.68,61.45833333,2259.73
8613,11.91,1.2,0.26,79.16666667,832.31
8614,22.08,6.6,2.68,70.80833333,1012.82
8615,33.65,9.63,3.72,55.51666667,849.69
8616,37.35,11.37,4.33,51.60833333,1055.02
8617,41.89,9.89,5.21,56.675,1070.35
8618,49.75,12.92,7.56,88.80833333,1193.62
8619,49.84,12.95,7.58,66.09166667,1028.35
8620,59.18,13.73,5.56,61.91666667,1085.4
8621,52.34,7.3,4.05,3.558333333,1126.15
8622,54.54,8.46,3.34,2.141666667,1240.33
8623,77.23,11.36,6.41,51.25,1365.38
8624,67.94,11.66,4.44,72.95833333,1454.79
8625,82.2,15.12,4.81,-0.583333333,1578.02
8626,82.57,15.05,5.62,42.7,1345.38
8627,93.86,17.13,6.06,56.40833333,1348.64
8628,103.21,19.15,6.37,53.04166667,1456.76
8629,120.31,27.38,13.47,48.10833333,1786.98
8630,124.44,16.94,6.97,109.9833333,2066.04
8631,122.62,20.54,6.53,58.85833333,2041.56
8632,80.72,5.38,2.25,70.84166667,2602.91
8633,144.62,21.97,5.44,51.09166667,2397.06
8634,139.14,20.75,5.16,21.03333333,2074.59
8635,162.27,23.74,4.66,98.28333333,2369.79
8636,161.73,30.18,4.76,49.3,2292.19
8637,179.63,33.38,4.92,56.81666667,2383.23
8638,175.33,31.73,5.08,47.55,2359.61
8639,202.07,23.04,3.55,52.19166667,2491.83
8640,217.76,28.3,2.88,42.36666667,2616.37
8641,218.44,34.32,4.12,101.7,2276.81
8642,220.97,26.27,2.93,78.26666667,2411.48
8643,233.46,27.41,2.86,6.141666667,2481.24
8644,260.13,32.5,3.71,77.61666667,2974.63
8645,289.79,48.75,4.78,135.8416667,2534.26
8646,288.61,73.74,5.41,52.16666667,2508.93
8647,271.31,51.83,4.22,21.48333333,2235.66
8648,232.53,63.37,7.78,74.325,2341.72
8649,256.83,54.41,10.48,34.03333333,2596.65
8650,260.39,60.17,11.5,68.6,2275.99
8651,291.35,66.23,9.86,55.16666667,2235.52
8652,218.58,55.62,7.06,39.9,2490.25
8653,225.98,61.77,9.47,20.46666667,2368.85
8654,227.64,71.22,13.73,23.575,2603.88
8655,150.08,41.78,7.45,37.55,2236.67
8656,197.92,45.67,8.55,41.99166667,2347.63
8657,288.03,84.6,6.67,42.425,2549.38
8658,230.81,60.69,8.26,88.64166667,2532.1
8659,248.43,72.2,14.9,42.53333333,2570.33
8660,225.33,84.54,15.8,65.35833333,2539.09
8661,8.52,0.9,0.19,65.71666667,951.52
8662,17.65,3.75,1.72,87.65833333,1019.95
8663,35.03,13.67,4.39,50.825,874.65
8664,34.69,14.23,5.68,66.05,1086.38
8665,42,12.09,5.34,72.08333333,1021.98
8666,55.46,10.75,6.36,82.83333333,1176.47
8667,59.13,11.46,6.78,74.94166667,1157.89
8668,45.14,10.84,4.78,67.59166667,1096.07
8669,48.78,8.22,3.33,58.13333333,817.02
8670,59.86,11.36,5.83,83.19166667,871.7
8671,86.97,13.19,8.17,74,1270.94
8672,66.87,13.53,5.45,85.81666667,1187.5
8673,100.06,20.32,6.11,90.2,1033.46
8674,74.85,15.91,5.14,29.75,765.96
8675,87.76,15.95,5.23,59.29166667,1316.87
8676,94.18,16.45,6.04,60.46666667,990.65
8677,92.67,22.49,7.22,72.69166667,1444.44
8678,140.19,28.17,8.51,90.2,1592.42
8679,145.82,24.67,6.6,48,1580.09
8680,69.92,7.22,2.09,63.35,1744.27
8681,143.44,29.9,7.29,57.85833333,1681.63
8682,133.96,30.65,6.15,30.025,1568.42
8683,157.64,32.75,6.03,104.975,1994.85
8684,143.75,36.18,3.91,59.59166667,1831.63
8685,153.74,34.84,3.58,63.75,2112.37
8686,161.61,34.6,5.15,54.10833333,1997.3
8687,165.38,27.12,3.1,48.05833333,2220.86
8688,193.02,32.29,2.85,59.575,2366.56
8689,205.55,37.7,6.2,86.15833333,2325.08
8690,205.27,31.72,5.59,81.00833333,2448.33
8691,211.47,39.6,5.63,2.466666667,2287.43
8692,186.43,42.23,4.55,74.04166667,2544.85
8693,216.13,46.33,7.59,102.725,2076.06
8694,211.96,67.45,8.04,43.24166667,2317.9
8695,197.92,49.23,5.72,25.75833333,2155.86
8696,225.66,54.16,12.64,81.25,2299.93
8697,215.7,57.73,15.85,60.19166667,2496.96
8698,219.1,63.85,17.62,50,2256.62
8699,259.77,74.51,14.67,17.5,2236.86
8700,236.53,80.31,17.2,30.43333333,2415.89
8701,251.14,87.7,23.03,36.45,2256.98
8702,255.07,102.55,36.77,18.475,2584.26
8703,241.43,89.64,25.33,31.40833333,2295.87
8704,299.51,102.4,17.93,36.53333333,2547.97
8705,294.64,99.8,12.3,32.95,2913.95
8706,208.37,55.62,7.53,76.98333333,2769.01
8707,220.12,64.23,13.32,38.91666667,2841.15
8708,201.42,75.63,14.3,48.95833333,2750.77
8709,7.14,0.96,0.48,56.76666667,1202.13
8710,16.42,5.75,2.37,96.31666667,949.28
8711,30.25,10.69,3.81,46.7,729.03
8712,29.59,13.32,4.44,57.23333333,891.09
8713,27.2,9.14,4.1,60.59166667,958.76
8714,28.14,9.23,5.06,80.45,1035.29
8715,28.14,9.23,5.06,62.23333333,885.06
8716,23.75,8.59,3.47,56.34166667,1076.92
8717,38.1,6.74,2.83,39.325,1680.56
8718,44.86,6.32,3.28,94.55,1876.4
8719,59.38,11.51,6,50.05833333,1418.37
8720,46.84,7.54,3.31,80.64166667,1289.06
8721,80.13,19.43,7.04,79.44166667,1335.26
8722,48.3,8.68,3.3,43.23333333,766.99
8723,88.53,19.32,8.03,66.45,1382.72
8724,93.7,19.59,8.29,47.04166667,660.38
8725,112.72,28.65,12.62,58.25833333,959.46
8726,115.73,29.01,9.09,82.73333333,962.12
8727,106.71,23.84,6.1,49.94166667,991.8
8728,61.93,6.11,2.09,61.93333333,1145.63
8729,109.72,24.94,7.1,66.99166667,1137.93
8730,118.84,31.12,7.4,39.05833333,1458.72
8731,124.79,36.64,4.73,83.89166667,1410.71
8732,109.56,37.28,2.96,40.96666667,1256.64
8733,120.05,34.65,3.21,51.94166667,1720.07
8734,126.71,35.4,3.22,56.65,1584.77
8735,137.14,31.13,1.9,37.1,1941.11
8736,132.17,28.51,1.87,43.21666667,1866.39
